KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
393440040,2,大豊町,久寿軒,0,,,37,19,18,22
393440050,3,大豊町,北川,0,,,18,10,8,11
39344005001,4,大豊町,北川一区,0,,,6,4,2,4
39344005002,4,大豊町,北川二区,0,,,12,6,6,7
393440060,3,大豊町,小川,0,,,50,22,28,28
39344006001,4,大豊町,小川枯谷,0,,,2,1,1,2
39344006002,4,大豊町,小川,0,,,48,21,27,26
393440070,2,大豊町,杉,0,,,164,85,79,81
393440080,3,大豊町,津家,0,,,69,31,38,36
39344008001,4,大豊町,津家,0,,,60,27,33,30
39344008002,4,大豊町,津家檜生,0,,,9,4,5,6
393440090,2,大豊町,高須,0,,,96,44,52,57
393440100,2,大豊町,日浦,0,,,52,26,26,29
393440110,3,大豊町,中村大王,0,,,181,81,100,61
39344011001,4,大豊町,中村大王大王下,0,,,156,69,87,49
39344011002,4,大豊町,中村大王大王上,0,,,25,12,13,12
393440120,2,大豊町,葛原,0,,,87,49,38,40
393440130,2,大豊町,式岩,0,,,10,5,5,6
393440140,3,大豊町,穴内,0,,,140,71,69,70
39344014001,4,大豊町,穴内一区－一,0,,,21,12,9,13
39344014002,4,大豊町,穴内一区－二,0,,,19,9,10,7
39344014003,4,大豊町,穴内二区,0,,,64,33,31,29
39344014004,4,大豊町,穴内三区,0,,,36,17,19,21
393440150,3,大豊町,和田,0,,,39,17,22,23
39344015001,4,大豊町,和田和田,0,,,23,10,13,13
39344015002,4,大豊町,和田目付,0,,,16,7,9,10
393440160,2,大豊町,磯谷,0,,,18,9,9,10
393440170,2,大豊町,尾生,0,,,18,10,8,12
393440180,2,大豊町,谷,0,,,37,19,18,19
393440190,3,大豊町,川口,0,,,327,160,167,149
39344019001,4,大豊町,川口,0,,,54,25,29,26
39344019002,4,大豊町,川口川口南,0,,,273,135,138,123
393440200,3,大豊町,立川,0,,,123,62,61,76
39344020001,4,大豊町,立川一の瀬,0,,,34,19,15,18
39344020002,4,大豊町,立川,0,,,-,-,-,-
39344020003,4,大豊町,立川三谷,0,,,22,14,8,14
39344020004,4,大豊町,立川刈屋,0,,,17,8,9,12
39344020005,4,大豊町,立川中和,0,,,28,13,15,16
39344020006,4,大豊町,立川仁尾ヶ内,0,,,10,4,6,7
39344020007,4,大豊町,立川中央,0,,,12,4,8,9
393440220,2,大豊町,西土居,0,,,38,17,21,27
393440230,2,大豊町,佐賀山,0,,,37,18,19,28
393440240,2,大豊町,上東,0,,,28,13,15,16
393440250,2,大豊町,中屋,0,,,17,9,8,9
393440260,2,大豊町,黒石,0,,,44,21,23,28
393440270,3,大豊町,庵谷,0,,,67,25,42,44
39344027001,4,大豊町,庵谷西庵谷,0,,,22,10,12,16
39344027002,4,大豊町,庵谷東庵谷,0,,,45,15,30,28
393440280,2,大豊町,船戸,0,,,71,34,37,42
393440290,2,大豊町,大田口,0,,,42,21,21,25
393440300,2,大豊町,石堂,0,,,6,3,3,4
393440310,3,大豊町,梶ケ内,0,,,27,13,14,20
39344031001,4,大豊町,梶ケ内東梶ヶ内,0,,,9,5,4,6
39344031002,4,大豊町,梶ケ内西梶ヶ内,0,,,18,8,10,14
393440320,2,大豊町,奥大田,0,,,10,3,7,8
393440330,3,大豊町,寺内,0,,,112,57,55,63
39344033001,4,大豊町,寺内西寺内,0,,,69,36,33,36
39344033002,4,大豊町,寺内東寺内,0,,,43,21,22,27
393440340,2,大豊町,安野々,0,,,20,11,9,12
393440350,2,大豊町,西久保,0,,,12,4,8,8
393440360,2,大豊町,川戸,0,,,41,19,22,26
393440370,2,大豊町,連火,0,,,17,7,10,12
393440380,3,大豊町,桃原,0,,,50,17,33,31
39344038001,4,大豊町,桃原上桃原,0,,,30,11,19,20
39344038002,4,大豊町,桃原下桃原,0,,,20,6,14,11
393440390,2,大豊町,永淵,0,,,57,27,30,26
393440400,2,大豊町,柳野,0,,,10,4,6,4
393440410,2,大豊町,大砂子,0,,,56,29,27,29
393440420,2,大豊町,大久保,0,,,37,22,15,20
393440430,2,大豊町,東土居,0,,,139,69,70,76
393440440,2,大豊町,八川,0,,,28,11,17,17
393440450,2,大豊町,筏木,0,,,21,10,11,12
393440460,2,大豊町,岩原,0,,,103,52,51,52
393440470,2,大豊町,大平,0,,,18,5,13,10
393440480,3,大豊町,大滝,0,,,55,26,29,32
39344048001,4,大豊町,大滝滝畝,0,,,15,7,8,9
39344048002,4,大豊町,大滝落合,0,,,40,19,21,23
393440490,2,大豊町,川井,0,,,35,17,18,22
393440500,2,大豊町,高原,0,,,6,2,4,6
393440510,2,大豊町,中内,0,,,1,1,-,1
393440520,3,大豊町,西峰,0,,,156,63,93,108
39344052001,4,大豊町,西峰三谷,0,,,27,12,15,18
39344052002,4,大豊町,西峰沖,0,,,8,3,5,6
39344052003,4,大豊町,西峰大畑井,0,,,27,12,15,19
39344052004,4,大豊町,西峰久生野,0,,,33,11,22,27
39344052005,4,大豊町,西峰土居,0,,,11,5,6,10
39344052006,4,大豊町,西峰野々屋,0,,,22,9,13,12
39344052007,4,大豊町,西峰蔭,0,,,28,11,17,16
393440530,2,大豊町,柚木,0,,,39,16,23,25
393440540,3,大豊町,怒田,0,,,94,44,50,52
39344054001,4,大豊町,怒田,0,,,67,31,36,40
39344054002,4,大豊町,怒田三津子野,0,,,27,13,14,12
393440550,2,大豊町,南大王,0,,,10,5,5,7
393440560,2,大豊町,八畝,0,,,62,27,35,29
393440570,2,大豊町,立野,0,,,10,4,6,6
393440580,2,大豊町,西川,0,,,21,9,12,14
393440590,2,大豊町,粟生,0,,,26,13,13,15
39363,1,土佐町,,0,,,3753,1780,1973,1618
393630010,2,土佐町,瀬戸,0,,,34,22,12,20
393630020,2,土佐町,芥川,0,,,2,-,2,1
393630030,2,土佐町,有間,0,,,10,7,3,5
393630040,2,土佐町,西石原,0,,,142,69,73,70
393630050,2,土佐町,東石原,0,,,134,69,65,59
393630060,2,土佐町,地蔵寺,0,,,323,159,164,140
393630070,2,土佐町,栗木,0,,,17,12,5,11
393630080,2,土佐町,土居,0,,,574,252,322,279
393630090,2,土佐町,相川,0,,,142,62,80,54
393630100,2,土佐町,高須,0,,,132,66,66,48
393630110,2,土佐町,樫山,0,,,41,18,23,17
393630120,2,土佐町,南泉,0,,,114,60,54,51
393630130,2,土佐町,溜井,0,,,125,71,54,48
393630140,2,土佐町,宮古野,0,,,64,34,30,29
393630150,2,土佐町,境,0,,,93,48,45,48
393630160,2,土佐町,柚ノ木,0,,,-,-,-,-
393630170,2,土佐町,和田,0,,,38,20,18,19
393630180,2,土佐町,南川,0,,,24,11,13,13
393630190,2,土佐町,笹ケ谷,0,,,-,-,-,-
393630200,2,土佐町,田井,0,,,1727,794,933,699
393630210,2,土佐町,大渕,0,,,9,4,5,2
393630220,2,土佐町,井尻,0,,,1,-,1,1
393630230,2,土佐町,古味,0,,,4,1,3,2
393630240,2,土佐町,下川,0,,,-,-,-,-
393630250,2,土佐町,上津川,0,,,3,1,2,2
39364,1,大川村,,0,,,366,189,177,200
393640010,2,大川村,船戸,0,,,7,4,3,5
393640020,2,大川村,小松,0,,,82,45,37,44
393640030,2,大川村,朝谷,0,,,31,20,11,9
393640040,2,大川村,大北川,0,,,13,7,6,11
393640050,2,大川村,高野,0,,,4,3,1,2
393640060,2,大川村,川崎,0,,,17,6,11,10
393640070,2,大川村,井野川,0,,,59,24,35,24
393640080,2,大川村,大平,0,,,31,15,16,16
393640090,2,大川村,小麦畝,0,,,5,3,2,5
393640100,2,大川村,小北川,0,,,2,2,-,1
393640110,2,大川村,大藪,0,,,5,3,2,3
393640120,2,大川村,下切,0,,,1,1,-,1
393640130,2,大川村,南野山,0,,,10,6,4,7
393640140,2,大川村,上小南川,0,,,20,10,10,14
393640150,2,大川村,下小南川,0,,,15,7,8,8
393640160,2,大川村,中切,0,,,64,33,31,40
39386,1,いの町,,0,,,21374,10179,11195,9111
393860010,3,いの町,伊野町,0,,,4693,2217,2476,1915
39386001001,4,いの町,伊野町大国町,0,,,46,24,22,18
39386001002,4,いの町,伊野町西地,0,,,12,7,5,4
39386001003,4,いの町,伊野町加茂,0,,,91,41,50,41
39386001004,4,いの町,伊野町内野一,0,,,32,18,14,16
39386001005,4,いの町,伊野町内野二,0,,,136,61,75,66
39386001006,4,いの町,伊野町内野三,0,,,14,8,6,7
39386001008,4,いの町,伊野町元町,0,,,107,42,65,46
39386001010,4,いの町,伊野町西町,0,,,45,23,22,22
39386001011,4,いの町,伊野町公園町,0,,,50,23,27,23
39386001012,4,いの町,伊野町幸町,0,,,155,75,80,68
39386001013,4,いの町,伊野町本町,0,,,98,46,52,40
39386001014,4,いの町,伊野町大和町,0,,,112,51,61,39
39386001015,4,いの町,伊野町東町,0,,,64,30,34,22
39386001016,4,いの町,伊野町菊楽,0,,,100,51,49,42
39386001017,4,いの町,伊野町新町,0,,,195,86,109,83
39386001018,4,いの町,伊野町北山,0,,,203,98,105,78
39386001019,4,いの町,伊野町駅前町,0,,,153,81,72,62
39386001020,4,いの町,伊野町駅前町二,0,,,262,109,153,73
39386001021,4,いの町,伊野町藤町,0,,,40,17,23,21
39386001022,4,いの町,伊野町駅東町,0,,,197,97,100,85
39386001023,4,いの町,伊野町北内,0,,,314,149,165,130
39386001024,4,いの町,伊野町是友,0,,,588,269,319,229
39386001025,4,いの町,伊野町駅南町,0,,,462,204,258,167
39386001026,4,いの町,伊野町天神一丁目,0,,,64,28,36,29
39386001027,4,いの町,伊野町天神二丁目,0,,,103,47,56,40
39386001028,4,いの町,伊野町天神三丁目,0,,,116,63,53,47
39386001029,4,いの町,伊野町天神四丁目,0,,,369,186,183,168
39386001030,4,いの町,伊野町音竹,0,,,385,192,193,162
39386001031,4,いの町,伊野町羽根,0,,,-,-,-,-
39386001032,4,いの町,伊野町谷,0,,,177,90,87,85
39386001033,4,いの町,伊野町無人,0,,,3,1,2,2
393860020,3,いの町,枝川,0,,,5640,2669,2971,2406
39386002001,4,いの町,枝川藤ヶ瀬,0,,,354,172,182,142
39386002002,4,いの町,枝川北浦一,0,,,185,82,103,59
39386002003,4,いの町,枝川八代一,0,,,454,222,232,176
39386002004,4,いの町,枝川八代二,0,,,415,198,217,163
39386002005,4,いの町,枝川西浦四ー一,0,,,278,129,149,120
39386002006,4,いの町,枝川西浦五,0,,,552,261,291,243
39386002007,4,いの町,枝川北浦二,0,,,527,247,280,218
39386002008,4,いの町,枝川西浦二,0,,,163,84,79,68
39386002009,4,いの町,枝川東浦一,0,,,316,149,167,135
39386002010,4,いの町,枝川東浦三,0,,,179,92,87,73
39386002011,4,いの町,枝川東浦二,0,,,450,196,254,233
39386002012,4,いの町,枝川西浦一,0,,,216,102,114,90
39386002013,4,いの町,枝川西浦七,0,,,201,93,108,94
39386002014,4,いの町,枝川西浦六,0,,,311,153,158,136
39386002015,4,いの町,枝川西浦三,0,,,610,291,319,267
39386002016,4,いの町,枝川無人,0,,,8,4,4,4
39386002017,4,いの町,枝川西浦四ー二,0,,,192,85,107,82
39386002019,4,いの町,枝川西浦九,0,,,229,109,120,103
393860030,3,いの町,神谷,0,,,312,161,151,147
39386003001,4,いの町,神谷野久保,0,,,85,40,45,36
39386003002,4,いの町,神谷保木,0,,,105,55,50,49
39386003003,4,いの町,神谷奈呂,0,,,81,43,38,42
39386003004,4,いの町,神谷毛田,0,,,37,21,16,18
39386003005,4,いの町,神谷蔭,0,,,4,2,2,2
393860040,3,いの町,成山,0,,,34,15,19,20
39386004001,4,いの町,成山横薮,0,,,11,4,7,6
39386004002,4,いの町,成山北成山,0,,,13,6,7,7
39386004003,4,いの町,成山本村,0,,,10,5,5,7
393860050,2,いの町,槇,0,,,55,27,28,24
393860060,3,いの町,加田,0,,,264,114,150,120
39386006001,4,いの町,加田東加田,0,,,23,10,13,13
39386006002,4,いの町,加田加田,0,,,241,104,137,107
393860070,3,いの町,波川,0,,,1265,633,632,482
39386007001,4,いの町,波川波川北,0,,,52,21,31,24
39386007002,4,いの町,波川宮の東,0,,,149,72,77,60
39386007003,4,いの町,波川新道,0,,,500,244,256,204
39386007004,4,いの町,波川灘,0,,,116,55,61,48
39386007005,4,いの町,波川波川西,0,,,236,129,107,68
39386007006,4,いの町,波川波川南,0,,,94,59,35,24
39386007007,4,いの町,波川尾山,0,,,118,53,65,54
393860080,2,いの町,鎌田,0,,,172,79,93,69
393860090,3,いの町,大内,0,,,409,194,215,192
39386009001,4,いの町,大内小鎌田,0,,,47,18,29,20
39386009002,4,いの町,大内大八十,0,,,50,23,27,25
39386009003,4,いの町,大内中ノ谷・高野ヶ谷,0,,,145,64,81,71
39386009004,4,いの町,大内小八十,0,,,71,37,34,33
39386009005,4,いの町,大内南ノ谷,0,,,96,52,44,43
393860100,3,いの町,池の内,0,,,361,177,184,142
39386010001,4,いの町,池の内山石,0,,,71,35,36,30
39386010002,4,いの町,池の内柿谷,0,,,62,32,30,29
39386010003,4,いの町,池の内向流,0,,,88,43,45,31
39386010004,4,いの町,池の内肩抜,0,,,140,67,73,52
393860110,3,いの町,八田,0,,,580,264,316,243
39386011001,4,いの町,八田八田一,0,,,135,68,67,60
39386011002,4,いの町,八田八田五,0,,,67,32,35,29
39386011003,4,いの町,八田八田四,0,,,178,74,104,70
39386011004,4,いの町,八田八田二,0,,,119,52,67,50
39386011005,4,いの町,八田八田三,0,,,81,38,43,34
393860120,3,いの町,柳瀬上分,0,,,54,22,32,31
39386012001,4,いの町,柳瀬上分出来地,0,,,25,12,13,13
39386012002,4,いの町,柳瀬上分石見,0,,,14,5,9,8
39386012003,4,いの町,柳瀬上分柏原,0,,,15,5,10,10
39386012004,4,いの町,柳瀬上分無人,0,,,-,-,-,-
393860130,2,いの町,中追,0,,,62,26,36,32
393860140,3,いの町,勝賀瀬,0,,,187,89,98,101
39386014001,4,いの町,勝賀瀬長原比,0,,,29,13,16,15
39386014002,4,いの町,勝賀瀬弘瀬,0,,,62,32,30,30
39386014003,4,いの町,勝賀瀬北谷,0,,,43,20,23,25
39386014004,4,いの町,勝賀瀬込谷,0,,,10,6,4,4
39386014005,4,いの町,勝賀瀬西の谷,0,,,43,18,25,27
39386014006,4,いの町,勝賀瀬無人,0,,,-,-,-,-
393860150,2,いの町,鹿敷,0,,,332,132,200,109
393860160,2,いの町,小野,0,,,72,32,40,39
393860170,2,いの町,楠瀬,0,,,50,25,25,22
393860180,2,いの町,柳瀬本村,0,,,72,32,40,31
393860190,3,いの町,天王北,0,,,953,475,478,377
39386019001,4,いの町,天王北一丁目,0,,,168,91,77,68
39386019002,4,いの町,天王北二丁目,0,,,147,75,72,56
39386019003,4,いの町,天王北三丁目,0,,,261,130,131,102
39386019004,4,いの町,天王北四丁目,0,,,377,179,198,151
393860200,3,いの町,天王南,0,,,2697,1259,1438,1054
39386020001,4,いの町,天王南一丁目,0,,,96,48,48,37
39386020002,4,いの町,天王南二丁目,0,,,353,168,185,149
39386020003,4,いの町,天王南三丁目,0,,,279,126,153,110
39386020004,4,いの町,天王南四丁目,0,,,353,172,181,137
39386020005,4,いの町,天王南五丁目,0,,,350,157,193,133
39386020006,4,いの町,天王南六丁目,0,,,261,125,136,103
39386020007,4,いの町,天王南七丁目,0,,,243,108,135,96
39386020008,4,いの町,天王南八丁目,0,,,373,183,190,138
39386020009,4,いの町,天王南九丁目,0,,,389,172,217,151
393860210,2,いの町,清水,0,,,326,162,164,170
393860220,2,いの町,上八川,0,,,528,269,259,282
393860230,2,いの町,小川,0,,,625,306,319,325
393860240,2,いの町,下八川,0,,,397,181,216,172
393860250,2,いの町,高藪,0,,,31,16,15,18
393860260,2,いの町,脇ノ山,0,,,77,48,29,53
393860270,2,いの町,足谷,0,,,2,-,2,2
393860280,2,いの町,葛原,0,,,9,6,3,5
393860290,2,いの町,桑瀬,0,,,8,3,5,7
393860300,2,いの町,中ノ川,0,,,14,6,8,8
393860310,2,いの町,戸中,0,,,19,12,7,10
393860320,2,いの町,長沢,0,,,139,73,66,72
393860330,2,いの町,大森,0,,,39,21,18,22
393860340,2,いの町,越裏門,0,,,38,23,15,21
393860350,2,いの町,寺川,0,,,19,10,9,10
393860360,2,いの町,大国町,0,,,51,22,29,24
393860370,2,いの町,西町,0,,,200,100,100,90
393860380,2,いの町,加茂町,0,,,80,39,41,33
393860390,2,いの町,内野北町,0,,,97,42,55,53
393860400,2,いの町,内野東町,0,,,51,20,31,21
393860410,2,いの町,内野南町,0,,,91,46,45,34
393860420,2,いの町,柳町,0,,,106,49,57,53
393860430,2,いの町,旭町,0,,,98,51,47,42
393860440,2,いの町,元町,0,,,25,11,14,10
393860450,2,いの町,羽根町,0,,,40,21,19,18
39387,1,仁淀川町,,0,,,4827,2306,2521,2460
393870010,2,仁淀川町,大板,0,,,65,33,32,24
393870020,2,仁淀川町,峯岩戸,0,,,14,9,5,7
393870030,2,仁淀川町,岩戸,0,,,28,14,14,14
393870040,2,仁淀川町,寺村,0,,,203,96,107,109
393870050,2,仁淀川町,蕨谷,0,,,15,8,7,8
393870060,2,仁淀川町,中村,0,,,21,9,12,12
393870070,2,仁淀川町,葛原,0,,,21,11,10,12
393870080,2,仁淀川町,大崎,0,,,263,128,135,127
393870090,2,仁淀川町,藤ノ野,0,,,24,11,13,12
393870100,2,仁淀川町,桜,0,,,11,6,5,7
393870110,2,仁淀川町,鹿森,0,,,14,6,8,7
393870120,2,仁淀川町,長屋,0,,,24,6,18,11
393870130,2,仁淀川町,田村,0,,,149,74,75,65
393870140,2,仁淀川町,宗津,0,,,49,23,26,26
393870150,2,仁淀川町,本村,0,,,62,18,44,6
393870160,2,仁淀川町,川口,0,,,102,55,47,60
393870170,2,仁淀川町,相能,0,,,36,18,18,18
393870180,2,仁淀川町,橘谷,0,,,6,1,5,4
393870190,2,仁淀川町,引地,0,,,18,10,8,8
393870200,2,仁淀川町,遅越,0,,,10,5,5,6
393870210,2,仁淀川町,二子野,0,,,25,11,14,9
393870220,3,仁淀川町,加枝,0,,,59,28,31,38
39387022001,4,仁淀川町,加枝,0,,,44,20,24,28
39387022002,4,仁淀川町,加枝向口,0,,,15,8,7,10
393870240,3,仁淀川町,久喜,0,,,50,23,27,27
39387024001,4,仁淀川町,久喜,0,,,41,19,22,20
39387024002,4,仁淀川町,久喜上久喜,0,,,7,3,4,5
39387024003,4,仁淀川町,久喜一ヶ谷,0,,,2,1,1,2
393870270,3,仁淀川町,橘,0,,,11,5,6,8
39387027001,4,仁淀川町,橘,0,,,5,2,3,4
39387027002,4,仁淀川町,橘別枝口,0,,,6,3,3,4
39387027003,4,仁淀川町,橘秋葉口,0,,,-,-,-,-
393870300,2,仁淀川町,鷲ノ巣,0,,,5,3,2,3
393870310,2,仁淀川町,大尾,0,,,8,4,4,5
393870320,2,仁淀川町,森山,0,,,62,24,38,36
393870330,2,仁淀川町,潰溜,0,,,24,12,12,12
393870340,2,仁淀川町,峠ノ越,0,,,4,1,3,2
393870350,2,仁淀川町,大渡,0,,,17,6,11,11
393870360,2,仁淀川町,竹屋敷,0,,,1,-,1,1
393870370,2,仁淀川町,名野川,0,,,122,58,64,67
393870380,2,仁淀川町,崎ノ山,0,,,32,19,13,18
393870390,2,仁淀川町,名野川大平,0,,,18,9,9,8
393870400,2,仁淀川町,北川,0,,,31,13,18,18
393870410,2,仁淀川町,下北川,0,,,30,15,15,15
393870420,2,仁淀川町,二ノ滝,0,,,27,15,12,11
393870430,2,仁淀川町,下名野川,0,,,64,35,29,39
393870440,2,仁淀川町,中,0,,,5,2,3,3
393870450,2,仁淀川町,津江,0,,,10,5,5,6
393870460,2,仁淀川町,長坂,0,,,15,8,7,7
393870470,2,仁淀川町,上名野川,0,,,55,24,31,35
393870480,2,仁淀川町,大蕨,0,,,2,1,1,1
393870490,2,仁淀川町,森,0,,,597,307,290,291
393870500,2,仁淀川町,川渡,0,,,190,82,108,97
393870510,2,仁淀川町,高瀬,0,,,100,51,49,30
393870520,2,仁淀川町,別枝,0,,,77,41,36,55
393870530,3,仁淀川町,長者,0,,,536,259,277,273
39387053001,4,仁淀川町,長者乙,0,,,233,106,127,117
39387053002,4,仁淀川町,長者丙,0,,,233,125,108,112
39387053003,4,仁淀川町,長者丁,0,,,70,28,42,44
393870540,2,仁淀川町,泉,0,,,28,16,12,14
393870550,2,仁淀川町,大植,0,,,56,25,31,39
393870560,2,仁淀川町,土居甲,0,,,251,123,128,141
393870570,2,仁淀川町,北浦,0,,,15,8,7,10
393870580,2,仁淀川町,下土居,0,,,308,148,160,141
393870590,2,仁淀川町,竹ノ谷,0,,,140,73,67,75
393870600,2,仁淀川町,岩丸,0,,,252,84,168,84
393870610,2,仁淀川町,川内谷,0,,,18,8,10,13
393870620,2,仁淀川町,坂本,0,,,106,49,57,56
393870630,2,仁淀川町,大野,0,,,73,29,44,45
393870640,2,仁淀川町,用居,0,,,80,40,40,53
393870650,2,仁淀川町,狩山,0,,,106,53,53,62
393870660,2,仁淀川町,安居,0,,,82,48,34,58
39401,1,中土佐町,,0,,,6002,2782,3220,2702
394010010,2,中土佐町,久礼,0,,,3667,1698,1969,1610
394010020,2,中土佐町,上ノ加江,0,,,1141,534,607,517
394010030,2,中土佐町,小矢井賀,0,,,42,18,24,22
394010040,2,中土佐町,矢井賀,0,,,138,58,80,86
394010050,2,中土佐町,野老野,0,,,22,12,10,11
394010060,2,中土佐町,竹原,0,,,64,32,32,33
394010070,2,中土佐町,長野,0,,,13,6,7,8
394010080,2,中土佐町,三ツ又,0,,,9,3,6,4
394010090,2,中土佐町,槇野々,0,,,52,24,28,19
394010100,2,中土佐町,奈路,0,,,214,101,113,104
394010110,2,中土佐町,吉野,0,,,233,93,140,96
394010120,2,中土佐町,久万秋,0,,,36,18,18,17
394010130,2,中土佐町,橋谷,0,,,2,1,1,2
394010140,2,中土佐町,荒瀬,0,,,20,10,10,9
394010150,2,中土佐町,神母野,0,,,46,22,24,24
394010160,2,中土佐町,寺野,0,,,29,13,16,15
394010170,2,中土佐町,大股,0,,,36,18,18,21
394010180,2,中土佐町,萩中,0,,,114,55,59,60
394010190,2,中土佐町,下ル川,0,,,40,18,22,21
394010200,2,中土佐町,東川,0,,,-,-,-,-
394010210,2,中土佐町,川奥,0,,,5,2,3,2
394010220,2,中土佐町,栂ノ川,0,,,48,34,14,7
394010230,2,中土佐町,島ノ川,0,,,-,-,-,-
394010240,2,中土佐町,伊勢川,0,,,31,12,19,14
39402,1,佐川町,,0,,,12323,5751,6572,5141
394020010,3,佐川町,甲,0,,,2403,1127,1276,1097
39402001001,4,佐川町,甲上郷,0,,,895,417,478,384
39402001002,4,佐川町,甲上郷町営住宅,0,,,95,38,57,45
39402001003,4,佐川町,甲東元町,0,,,328,150,178,127
39402001004,4,佐川町,甲さくら園,0,,,26,13,13,1
39402001005,4,佐川町,甲紫円,0,,,76,33,43,34
39402001006,4,佐川町,甲東町三区,0,,,72,50,22,47
39402001007,4,佐川町,甲東町四区上,0,,,12,6,6,7
39402001008,4,佐川町,甲東町四区下,0,,,40,15,25,19
39402001009,4,佐川町,甲東町五区,0,,,25,10,15,12
39402001010,4,佐川町,甲東町六区,0,,,86,43,43,40
39402001011,4,佐川町,甲春日,0,,,151,80,71,78
39402001012,4,佐川町,甲上町七区,0,,,18,8,10,8
39402001013,4,佐川町,甲西町八区,0,,,81,39,42,47
39402001014,4,佐川町,甲西町九区上,0,,,30,12,18,21
39402001015,4,佐川町,甲西町九区下,0,,,36,20,16,17
39402001016,4,佐川町,甲松崎,0,,,172,82,90,97
39402001017,4,佐川町,甲高北病院,0,,,41,11,30,2
39402001018,4,佐川町,甲中本町,0,,,204,94,110,102
39402001019,4,佐川町,甲三野,0,,,15,6,9,9
394020020,3,佐川町,乙,0,,,3497,1602,1895,1264
39402002001,4,佐川町,乙松崎,0,,,12,7,5,5
39402002002,4,佐川町,乙春日荘,0,,,105,22,83,3
39402002003,4,佐川町,乙中本町,0,,,65,31,34,30
39402002004,4,佐川町,乙鳥の巣,0,,,232,116,116,87
39402002005,4,佐川町,乙室原,0,,,54,26,28,27
39402002006,4,佐川町,乙岡崎,0,,,41,20,21,17
39402002007,4,佐川町,乙虎杖野,0,,,98,49,49,39
39402002008,4,佐川町,乙中組,0,,,144,68,76,60
39402002009,4,佐川町,乙島の土居,0,,,93,44,49,36
39402002010,4,佐川町,乙清和病院,0,,,285,109,176,3
39402002011,4,佐川町,乙富士見町,0,,,448,219,229,192
39402002012,4,佐川町,乙富士見町町営住宅,0,,,159,70,89,68
39402002013,4,佐川町,乙三野,0,,,845,378,467,336
39402002014,4,佐川町,乙青去,0,,,277,137,140,109
39402002015,4,佐川町,乙荷稲,0,,,504,229,275,188
39402002016,4,佐川町,乙下山,0,,,84,47,37,39
39402002017,4,佐川町,乙馬ノ原,0,,,49,29,20,24
39402002018,4,佐川町,乙柳瀬,0,,,2,1,1,1
394020030,3,佐川町,丙,0,,,1095,517,578,470
39402003001,4,佐川町,丙柏原,0,,,30,16,14,15
39402003002,4,佐川町,丙桂,0,,,89,42,47,34
39402003003,4,佐川町,丙虎杖野,0,,,17,9,8,9
39402003004,4,佐川町,丙市の瀬,0,,,96,46,50,37
39402003005,4,佐川町,丙立野,0,,,34,15,19,17
39402003006,4,佐川町,丙柳瀬,0,,,270,124,146,127
39402003007,4,佐川町,丙九反田,0,,,227,98,129,84
39402003008,4,佐川町,丙川内ケ谷下,0,,,191,91,100,85
39402003009,4,佐川町,丙電力所,0,,,45,28,17,22
39402003010,4,佐川町,丙川内ケ谷上,0,,,90,44,46,37
39402003011,4,佐川町,丙中山,0,,,6,4,2,3
394020040,2,佐川町,室原,0,,,35,15,20,18
394020050,3,佐川町,川ノ内組,0,,,31,18,13,11
39402005001,4,佐川町,川ノ内組舟床,0,,,14,7,7,5
39402005002,4,佐川町,川ノ内組川ノ内,0,,,17,11,6,6
394020060,2,佐川町,西山組,0,,,51,23,28,22
394020070,3,佐川町,西組,0,,,545,263,282,219
39402007001,4,佐川町,西組山瀬,0,,,99,48,51,41
39402007002,4,佐川町,西組岩井口,0,,,74,35,39,26
39402007003,4,佐川町,西組塚谷,0,,,65,36,29,21
39402007004,4,佐川町,西組下伏尾,0,,,117,56,61,51
39402007005,4,佐川町,西組上伏尾,0,,,39,19,20,18
39402007006,4,佐川町,西組二の部,0,,,102,47,55,40
39402007007,4,佐川町,西組駅前丁,0,,,22,10,12,8
39402007008,4,佐川町,西組芝の坊,0,,,21,8,13,9
39402007009,4,佐川町,西組畜産試験場,0,,,6,4,2,5
394020080,3,佐川町,中組,0,,,634,308,326,260
39402008001,4,佐川町,中組駅前丁,0,,,95,44,51,40
39402008002,4,佐川町,中組芝の坊,0,,,204,90,114,85
39402008003,4,佐川町,中組角口,0,,,77,36,41,32
39402008004,4,佐川町,中組狩場,0,,,49,27,22,24
39402008005,4,佐川町,中組野添,0,,,118,62,56,46
39402008006,4,佐川町,中組薄木,0,,,66,37,29,24
39402008007,4,佐川町,中組入寺山,0,,,-,-,-,-
39402008008,4,佐川町,中組大平,0,,,25,12,13,9
394020090,3,佐川町,東組,0,,,627,289,338,257
39402009001,4,佐川町,東組二の部丁,0,,,105,50,55,40
39402009002,4,佐川町,東組駅前丁,0,,,30,14,16,13
39402009003,4,佐川町,東組入寺山,0,,,134,65,69,54
39402009004,4,佐川町,東組大平,0,,,90,45,45,35
39402009005,4,佐川町,東組上美都岐,0,,,92,38,54,43
39402009006,4,佐川町,東組西下美都岐,0,,,67,30,37,26
39402009007,4,佐川町,東組東下美都岐,0,,,109,47,62,46
394020100,3,佐川町,永野,0,,,829,389,440,362
39402010001,4,佐川町,永野大平,0,,,7,3,4,3
39402010002,4,佐川町,永野東下美都岐,0,,,5,3,2,2
